10000 50000
3145 2011 487
195 8611 277
4697 953 911
1024 4711 893
6186 7031 694
6217 1274 129
5143 2786 337
7081 3037 920
3480 4787 483
2169 6904 188
8206 48 198
3692 6594 808
5968 7642 112
3231 8665 174
6123 4850 556
168 7418 829
2297 2561 967
9985 9641 3
4256 9473 141
2738 7993 44
7925 2550 443
5123 6242 388
7282 8561 29
6746 1791 45
919 4266 246
4827 785 664
7 3081 576
7973 9417 568
8975 3672 392
7468 6409 384
2863 4334 934
8306 5808 527
6693 9441 87
9074 6186 230
118 3457 847
2364 8283 631
8379 4641 64
6954 2614 480
1521 7940 152
1913 5407 912
6648 8270 245
3933 2927 404
7459 5971 845
5898 5044 382
2479 1514 838
3325 229 472
4955 8607 113
6018 5560 726
2850 3432 17
3353 5344 424
264 8344 45
7861 2276 971
7616 6087 293
460 8336 337
5842 814 202
1031 490 430
855 1796 388
5319 4166 947
6044 7015 730
7412 6719 426
7835 3334 769
9231 7546 396
3553 5162 834
3846 1973 169
5534 4166 334
8735 5197 175
2164 2403 971
6903 7721 136
849 116 502
930 7527 220
6355 1714 553
123 944 451
2519 4497 612
3704 4694 936
3225 227 102
3558 8961 650
7085 7476 52
6055 4378 772
5542 1578 887
2043 2507 765
1614 8862 478
4518 8984 422
4968 7854 270
6931 1558 963
867 4782 189
8968 4691 501
8617 1775 976
7020 4181 353
6791 6074 282
3029 8116 788
6793 6081 649
8623 599 985
1396 1918 190
8665 8849 99
6979 9715 232
5519 8682 923
3019 3650 49
4346 669 582
3698 3811 655
7331 3191 123
7118 6335 203
2119 4957 153
2455 2704 71
6996 1368 919
3095 4698 633
326 216 666
8600 9586 667
5001 3931 687
5582 3980 497
8588 1310 39
9710 4780 373
3265 3250 682
7417 5704 385
9839 2699 105
4757 2145 154
5741 2471 722
1758 1070 307
7776 6070 590
4462 8003 569
1310 6591 231
1348 2652 10
4073 2268 259
1754 6037 314
8490 5875 12
6594 632 157
5748 2724 979
7821 834 400
3127 8609 822
8716 3071 824
4637 4380 766
1867 2080 770
3876 2504 37
5486 4257 73
2799 9098 300
9162 2044 283
7670 4143 6
5000 1963 839
3400 5089 800
4221 157 870
9396 4793 601
7514 3011 32
8283 3238 535
7671 8723 143
3096 7873 241
4395 7034 284
2677 1056 778
34 6055 740
8225 9454 180
5024 26 688
1245 9422 832
1845 3287 842
7229 7921 79
8763 5591 153
906 5038 25
8498 5784 411
8133 4812 466
1910 4846 872
4001 9422 326
1180 4445 703
1220 5689 476
6051 3885 762
3893 1113 682
1323 6228 625
7476 3485 662
1500 1982 446
8910 6466 257
3727 4727 454
4599 8727 875
1276 6258 671
7978 7477 359
454 9880 596
6215 124 60
6249 1446 287
1873 8921 771
2534 6773 104
5331 5682 569
2940 5761 295
1745 359 373
3620 1634 983
6290 5963 459
1001 2768 690
5948 5335 813
2007 1583 259
4294 3455 531
64 2340 303
520 4023 337
1088 6962 97
2735 8706 807
3107 8677 792
6089 1319 754
2900 8671 874
5941 4618 208
2754 2976 790
7364 7269 596
894 3685 287
1197 4204 309
9885 1643 622
4333 4377 680
9139 3836 708
1930 9924 26
7035 9175 48
4908 5116 17
4467 4221 993
5608 1584 261
203 2477 297
9842 25 500
7150 6261 143
4124 593 871
9803 9731 706
510 8012 982
8888 1399 156
2287 2658 623
304 7125 843
1296 2732 426
9556 9287 255
4205 9128 279
6704 2629 540
7198 6752 484
2069 2906 215
774 9768 578
2107 5007 328
2615 7293 986
8237 7596 462
4432 8891 545
2209 4799 831
2463 9003 958
9094 2058 939
1985 9256 42
5468 7676 948
5034 4801 67
8964 6908 73
4291 9522 365
8628 4110 313
6441 8541 203
6986 7102 353
6816 9564 707
2126 5009 765
6416 6993 372
7457 8813 399
1404 198 199
1470 9161 458
2894 9804 979
5259 4783 441
7923 1224 333
3125 8209 434
5830 1376 350
7536 9853 358
7652 6268 703
3375 3725 867
6773 1480 64
4972 2950 577
2781 2195 732
112 3805 514
1552 1727 737
7884 1204 297
1318 7033 25
667 920 877
1376 8572 145
9078 1946 221
1944 5071 700
1360 6394 1
9936 9174 196
4667 9285 1000
532 7188 727
1269 5072 930
2917 2741 314
5941 9759 233
5170 7486 156
4314 2916 102
3534 4859 172
4233 2570 917
586 2505 90
2781 3523 375
8780 4055 914
2858 1675 985
1787 943 77
4100 6884 187
3685 2053 673
1840 2718 588
8293 2603 798
9816 3187 368
7732 3772 224
4822 6552 99
7548 1684 153
7461 4541 179
8798 6328 121
9226 6779 356
9413 463 408
3437 8655 477
4024 6947 79
2173 6763 618
2892 4494 389
6116 5667 293
5566 3214 976
2718 7027 516
4248 5824 195
368 1401 326
9724 813 788
7483 4249 442
4312 4624 741
7390 3149 503
6359 6040 348
2748 8507 15
2040 4072 580
9367 3141 606
4882 7388 781
9429 4108 182
754 183 346
8893 7665 947
5687 1976 922
9427 5718 70
9929 2076 462
7628 1175 968
4642 3214 40
7574 2580 532
7531 3814 920
9664 3242 379
3197 3995 561
7542 2887 225
8840 8573 553
4762 4351 622
183 631 697
1644 8259 224
7964 9252 437
2003 6825 369
1886 4356 534
2805 4019 127
535 3567 121
2095 7460 359
7672 6300 284
5224 7413 634
4845 7595 265
2893 5591 523
2116 3554 126
905 1908 951
8625 3793 658
158 2950 28
7636 3484 594
2756 5579 53
3466 3250 704
9101 4825 116
2735 6021 63
3351 8913 653
2225 7381 558
350 8285 465
1652 3261 257
7309 9770 558
3336 7405 42
9281 6512 972
6334 6329 573
6037 5430 397
9505 4516 417
567 7866 681
3571 6442 61
128 3143 697
8592 4795 309
7200 8455 78
8758 1791 834
151 7423 345
3474 3756 26
46 6145 455
7794 2001 970
1562 2567 187
4242 6137 628
655 6264 122
1703 1207 916
2364 8406 371
2793 3515 513
627 17 935
1323 3490 43
8348 9887 539
7154 7680 539
4123 9241 105
1661 9835 593
5640 6841 208
2762 4895 414
4677 7258 171
1399 6403 38
6263 3381 54
2198 4703 544
4592 9403 430
3130 6556 462
20 7031 54
9476 8691 240
5068 4331 80
9627 3444 327
9040 8120 936
9562 5871 338
3599 2133 718
7653 682 773
1548 5273 527
8977 4754 434
6790 1125 464
3844 600 507
7083 2019 837
3515 1645 632
4841 7036 103
6128 2950 973
3818 6548 458
4887 552 139
659 2099 764
8537 7428 517
2971 4217 994
4434 8060 593
7292 1495 964
4480 5009 960
5111 6201 348
214 2328 297
1186 6145 196
643 7384 748
7134 8042 198
8897 2931 625
1765 5901 194
5758 6686 605
6703 3978 99
9666 8457 459
6977 3568 659
1324 133 987
8620 1318 483
8816 8313 866
5915 1798 260
5112 694 190
8089 8810 442
5282 920 479
6886 3974 456
6337 9991 265
795 6967 184
1454 8291 316
792 3262 985
2626 2077 297
1844 4343 446
9103 9455 491
5644 7543 301
4437 9176 572
9915 2413 545
5723 8749 887
9987 5896 853
522 3701 495
4837 4492 757
6821 3469 185
3470 5312 528
1915 766 982
7406 2761 876
8058 7197 51
9629 3464 463
1525 9186 564
3411 5524 811
8615 6045 511
2110 881 354
5218 4053 822
402 7522 134
9929 5789 251
5262 3194 12
8137 7603 560
6539 3583 23
7354 5107 560
6917 4869 83
5079 9835 479
589 1944 359
6942 7161 764
3115 3915 637
4600 3843 425
6851 5457 970
8214 3593 572
6773 6484 154
5148 3837 612
2707 7105 832
5790 2183 667
1268 2771 962
3979 6064 475
7094 9178 389
7730 130 583
507 6980 39
6476 5193 984
6400 8317 467
9905 3464 655
8517 6171 759
4700 8312 941
4366 5931 63
2328 9909 478
3802 3354 7
5542 1084 136
1124 1590 115
8515 4417 659
9498 816 328
3316 7073 791
970 5589 313
5728 6640 624
9020 1006 555
1434 9685 815
9911 9838 169
3917 5379 604
8053 2854 545
5519 7720 961
4530 7217 129
1857 6884 201
8999 4205 141
2312 6284 780
3935 5303 137
7841 3088 821
8008 2998 10
5176 6915 388
6131 1319 594
8675 6837 313
1987 7718 882
2467 9574 765
19 4925 322
9511 7236 605
5643 7522 260
2779 1715 347
5952 9722 345
8961 1249 611
3701 7379 281
7646 6053 469
2958 4391 187
1839 6858 112
3956 6876 36
6629 6387 271
9233 2029 793
3492 1159 507
839 3462 580
7535 2423 828
7497 2475 206
8777 120 610
3245 3077 1000
5431 1268 209
3543 1575 437
2930 8203 823
3201 3787 203
7345 7279 713
3203 4469 175
8782 8355 949
5609 5851 423
6166 979 894
9127 4223 970
126 6006 589
687 5900 515
8123 8829 69
8297 2029 856
6851 5725 486
6563 5279 306
6089 4060 660
4389 6020 862
8811 8537 840
9704 7663 62
26 4141 67
7966 4827 318
7481 9301 147
1549 7597 527
5756 4447 604
7241 7361 882
9546 9802 942
6557 4190 313
9418 3001 850
3257 9056 512
7671 5433 4
8089 3399 830
4407 879 482
5905 8779 78
9431 887 876
5034 8127 237
5916 4025 390
7209 6933 579
4521 6351 931
6722 5959 339
6586 3629 771
589 8070 169
5771 2476 399
252 8380 530
8682 4162 416
1557 9196 894
8145 1463 270
4534 8671 203
5113 9543 905
1395 6265 863
6733 2850 844
7504 9790 913
8024 5560 740
5775 2164 119
8656 845 280
6071 8753 827
4316 6898 289
6586 7783 959
2140 9247 502
4044 642 118
8258 7374 319
2453 1229 108
8365 5605 20
9456 7731 183
2574 6386 379
6206 2456 131
5384 3123 380
9673 9708 163
8983 1847 409
7836 2242 402
2953 500 128
7271 2952 708
7731 7669 312
3750 3476 42
8284 6050 427
3662 8607 234
4144 3990 357
7876 14 416
9390 8997 615
3798 6832 856
1552 6137 707
6679 9759 11
9386 7489 31
4050 1238 506
6443 9521 907
8870 9534 513
6455 30 855
7163 7905 868
7579 7294 216
2545 7443 400
9752 5346 536
7459 2024 294
821 7762 783
1851 8163 372
6356 4605 245
9615 3474 130
5127 6281 159
7333 3443 415
9553 7373 60
768 6269 855
5167 6021 200
2054 3479 576
2348 4299 689
6482 2501 851
8205 5208 455
9449 4822 281
2931 6301 561
6441 3633 355
7856 3185 80
9267 305 348
4473 5471 368
5025 3877 198
7600 2576 848
640 9057 348
5490 3613 556
1296 9414 729
576 2344 29
2488 8784 662
4195 2991 198
3274 8610 854
4973 3082 677
2693 4458 553
3890 8409 128
5738 9048 536
6437 4537 148
2344 5833 913
3073 2760 256
101 5248 392
7114 5794 382
3664 9067 343
517 391 777
9193 3083 234
1745 6973 643
3224 9062 690
3759 1850 579
4259 4194 763
4171 3618 874
6427 70 121
3818 3536 266
551 3551 684
5894 4067 75
670 9612 157
9903 7708 481
3897 932 894
587 1042 744
4517 5300 289
631 9471 258
9504 2249 327
9977 2418 214
6242 2968 764
7926 5213 183
10000 5882 794
1508 2137 501
9989 2385 784
3882 9323 826
9625 3839 477
2265 4469 947
8522 3973 195
1201 3949 612
7414 6542 932
7178 4467 144
7360 4466 378
3505 5974 866
7357 2314 250
8493 6195 573
4318 2172 763
1794 788 232
5093 9310 556
639 510 856
8603 4275 397
9534 7804 864
2029 1515 681
6758 5019 6
3623 8728 671
9225 7220 866
7797 7889 389
6559 9682 176
6142 1126 837
6049 1765 698
9904 367 973
6653 9900 776
7868 8280 643
9900 5038 661
7906 8660 740
928 7884 959
3793 2032 847
1533 4943 881
61 7436 6
7897 3485 770
2595 9740 488
7919 6392 739
4694 611 19
9336 511 56
5349 4768 67
88 5695 951
8399 5840 334
8245 7372 628
477 7432 64
7483 1681 548
2604 4275 639
8092 2193 31
9830 3238 641
9848 8926 503
1255 626 270
1322 713 965
5624 9111 804
1957 3708 175
9585 4184 959
1000 8018 639
9547 622 265
537 5065 457
7919 1246 46
5912 1094 971
4414 8700 596
7684 21 661
6648 5644 123
1451 3953 830
9977 9889 366
5935 888 383
9925 6786 356
8189 3674 772
8645 1593 18
5043 7504 463
4013 1917 162
9961 9600 183
6621 6247 178
8743 4049 482
925 4026 722
7290 6312 961
8024 6237 98
5732 777 772
8503 5774 364
2520 816 867
3982 4828 135
496 4788 735
7030 7760 333
5559 6503 734
8041 7427 759
3114 1068 422
5427 5443 10
4524 7526 787
7295 6029 560
8010 4900 375
6228 5234 554
6363 5729 342
2449 2758 453
1133 4668 955
3866 2708 733
6976 2174 152
6398 7600 947
8407 8475 472
7545 2122 852
6104 131 752
5478 2711 985
6032 9073 65
7725 7873 174
7177 9005 841
9484 2871 901
5568 9846 426
2720 2595 25
8018 7354 499
4489 4898 620
3341 7354 103
7092 2831 813
2428 5214 237
9844 9290 109
17 2819 465
1209 8654 335
5109 4221 533
3886 3292 479
3910 1309 832
8761 2150 82
5732 5490 435
2834 8933 617
8998 7712 183
4234 7555 472
3694 3923 642
2159 5131 647
9845 6592 868
3729 477 511
208 739 172
4039 9499 321
5472 5230 810
7906 4416 94
9523 3413 805
2705 7647 359
1528 7692 633
9522 6202 115
6168 6047 706
3387 9775 535
250 9982 625
8421 373 123
8741 5844 704
902 102 119
1995 9624 884
7151 8680 530
3509 6559 573
6493 6080 775
4607 8600 173
5665 1986 947
7199 2235 281
5823 7007 5
297 2099 200
6352 3000 301
471 1346 276
4354 8496 955
2235 8356 514
4159 1200 945
5933 5807 544
105 1471 882
404 5021 468
7036 7195 827
4040 7491 925
3239 194 277
8892 7016 974
4167 1369 822
8122 9955 529
4987 466 729
4283 6398 535
2179 2855 357
8412 3258 729
6879 293 923
5057 684 765
8982 3922 958
8610 2813 974
9583 3332 694
5404 7805 1
5933 9143 466
4013 3425 863
7899 1955 69
3255 366 326
9983 3597 970
3905 8653 653
8021 3986 927
5978 2595 91
951 2178 774
9997 7581 578
8997 9865 720
8462 3877 145
676 1775 99
5745 1381 817
422 1363 413
5392 1619 417
7396 9639 403
9674 1969 997
1117 9271 174
5890 9267 107
8468 8263 971
187 3076 200
1683 3752 974
5134 9496 355
8950 9917 69
2714 1660 40
5130 5408 30
1532 5081 998
529 6197 621
1702 2087 887
6808 6906 502
8131 7092 577
3330 5127 680
6655 260 175
1361 5561 444
3782 8274 455
7821 3403 862
4202 4935 943
6200 5463 491
3820 3516 929
7058 6676 834
8559 4806 278
9488 4487 404
4167 7493 663
4694 8854 223
5137 2635 848
3591 6807 250
3805 1008 536
9099 3559 350
589 3730 866
6870 788 893
3703 5698 50
332 5185 536
5735 9352 28
7749 4045 233
5323 5533 867
1170 5475 25
6772 9279 33
7307 8377 943
9657 5318 673
1874 8539 460
766 8593 509
815 8925 694
1702 1011 397
3729 8760 441
7314 434 325
7180 1604 799
6557 8375 430
6941 2033 158
883 1689 827
8555 9914 365
3366 679 958
227 7845 882
5920 9546 244
7316 9627 3
9108 6940 789
6432 471 744
5582 7027 470
4011 319 502
3521 1202 543
8347 6108 456
1712 5826 487
3669 6052 331
902 1971 229
9145 5638 855
2500 1097 146
6288 3880 616
4383 5813 995
852 9824 313
9353 9696 866
2247 8042 974
8703 9753 799
2189 9773 202
9871 674 172
7099 6171 161
305 5022 609
450 1309 488
7418 2043 300
7764 2894 475
2076 8598 170
294 845 212
8267 5899 316
8417 4439 89
4618 4309 114
9141 7760 284
9301 4416 305
3261 1218 965
4748 8635 7
2047 2750 252
1874 1177 850
5043 1470 46
2606 9736 944
9922 8152 382
3362 9121 42
7475 8261 153
4111 3913 569
5767 7173 786
8732 8272 772
90 319 521
694 8544 697
3543 3586 519
9940 6192 254
5883 2465 758
2616 5826 230
9 3300 491
5162 3762 755
4730 9529 928
1867 8260 199
3990 4701 869
2510 5394 764
8558 5288 350
6076 5227 893
9682 7461 709
7791 6428 534
5020 6437 185
510 1598 947
2617 2679 475
1896 897 86
9446 4886 138
7315 3747 532
6430 2304 819
2779 4732 398
8023 765 858
2083 8555 286
5616 3574 74
5153 436 23
8451 3052 701
4925 4947 949
2362 4392 834
4499 8058 580
2030 4488 235
1201 3618 318
1950 7993 82
159 75 636
4796 5691 210
5869 7195 997
4891 5645 48
2943 6921 994
1891 9282 737
2076 3780 795
9655 2162 282
2242 9714 899
9559 8015 891
7641 8173 318
628 2969 8
7189 5189 554
4185 6432 198
4232 9374 118
5577 1265 399
1314 9692 530
5108 9347 43
9741 7940 756
7991 7498 122
4234 1490 295
551 2118 615
8910 5658 155
4463 9843 586
5660 426 960
129 6003 576
3879 3668 267
1408 5127 965
3803 4867 904
5910 2857 402
6032 3442 243
4326 3992 712
8292 2901 370
7446 7363 212
3032 9374 989
7991 5854 343
6918 9732 10
9184 7492 136
7149 1294 354
9404 7203 563
2805 3234 4
400 3911 348
111 2202 248
5480 6000 963
7043 9031 688
9032 3373 542
3374 290 273
7736 5825 764
7223 9325 409
7929 8729 612
1491 7885 845
4846 8284 108
2193 8395 309
8793 3874 308
9107 917 690
5146 6300 62
687 6025 703
2312 112 528
1427 7335 852
1836 5263 932
9447 3105 817
6643 4302 100
7750 6495 494
7411 1639 368
3070 7097 636
7760 2242 287
2173 2929 311
6876 1592 423
3755 3018 109
9958 4853 723
4890 651 827
7706 3646 128
8805 7747 974
4651 5157 964
4370 4579 60
5005 2338 302
4643 862 582
3953 7737 173
9727 7843 190
2835 7801 395
7557 9042 397
1735 3099 42
215 1903 141
1540 2905 649
4504 7274 227
4563 8630 916
3216 3272 778
4797 3577 866
7969 3303 709
511 2490 861
4257 6398 254
8653 4485 352
3047 4699 606
5187 6238 511
8835 7093 784
7062 8008 766
329 1223 37
8106 2372 965
9972 6692 620
6032 7202 109
6244 1458 858
5497 6463 342
7848 9509 40
8453 1047 630
8315 6233 722
9099 3294 729
4864 3623 304
252 8080 675
9217 4403 366
7836 434 920
5296 3029 377
9153 8525 191
3847 2724 699
3238 1177 97
8867 9491 330
7941 4941 975
8669 6156 949
6972 2760 29
3998 8328 431
1364 2515 217
2283 7810 597
1011 3314 122
6202 3512 845
7252 6750 373
9349 5616 216
4030 3556 508
2004 8577 16
9953 1900 775
2333 5898 454
9115 3613 968
2683 5895 129
9280 6905 794
4401 9458 306
8597 6710 55
322 2410 22
7889 6439 930
396 4794 858
1763 4746 757
9537 3430 6
1990 2545 618
3309 5227 864
2437 4506 769
1231 5258 578
3536 3855 639
8942 528 400
9963 8416 838
892 5163 984
6749 6926 81
858 2814 511
863 1156 55
833 4464 281
6696 3253 139
5816 4483 396
4394 4370 602
2384 9663 481
2784 9625 248
5973 6869 411
3956 9969 688
3037 7178 853
5547 4393 360
6953 5225 176
3585 8272 428
4723 4088 262
7471 4833 631
4072 7216 645
7553 9999 269
5800 2324 489
5562 6279 810
8601 5667 339
806 1213 731
4165 4517 307
8340 8102 579
5767 9176 18
4028 6646 850
3010 718 417
1654 4622 768
6275 6773 91
4115 2335 721
8276 7287 388
9615 8092 952
1697 2257 469
9004 6948 922
934 2715 97
6951 3094 743
4152 2456 812
4920 461 433
5687 6735 205
5129 7202 891
850 5477 530
8589 1443 621
7540 3140 229
7360 8495 177
5281 9428 243
2378 2730 688
6120 6881 143
3283 8152 604
8715 191 690
7271 5319 891
4514 2520 720
9043 1108 162
1663 5000 301
9244 2359 795
7420 7640 574
1014 6369 303
7701 8840 535
3196 2122 687
9151 7188 877
1840 4458 547
8083 5323 67
9802 4365 526
9315 2380 525
5616 1623 884
6762 5394 875
3688 6407 243
6990 459 82
9877 3654 203
4563 9156 390
5791 996 199
2337 9078 522
7755 5231 886
4281 4545 265
5805 6512 239
6040 9626 632
3914 3313 390
8156 302 849
7589 178 854
1532 6882 357
4731 5571 786
3252 3325 16
2489 7605 560
4106 3410 72
7344 5801 49
5976 9715 361
7365 4222 14
5565 1811 544
3771 953 635
1132 8837 869
9488 3567 439
3273 3170 763
2288 2010 720
2199 6115 481
8622 9811 281
4670 5786 347
4030 9502 921
6396 1419 83
8939 5189 35
8925 6320 223
2145 2159 789
4583 5431 310
6698 4070 672
6417 6268 786
2249 4890 596
7529 5911 733
5228 6293 587
7148 2688 5
7230 7978 545
8264 6902 216
4487 9047 374
627 9981 156
6289 3030 225
3960 5798 492
4097 8046 733
7693 1927 644
9777 7154 936
1363 4301 623
719 1530 600
1615 6145 853
8830 6983 251
4555 3962 232
5710 250 613
934 561 411
2426 4657 808
5158 8701 86
153 8478 239
5088 6192 539
9062 6911 420
1013 4877 565
9866 3707 547
4116 4613 508
4699 323 109
4664 1256 669
426 33 326
585 1543 378
2671 1695 855
1909 3135 399
1800 8548 661
3219 9561 537
7135 9426 595
1682 9893 208
6541 944 530
8002 1959 137
3670 2384 522
347 2968 64
5725 5638 110
5931 3899 596
2329 5698 144
1989 8916 704
6526 2403 481
7472 436 725
6679 6976 20
2560 1329 978
9697 4999 713
9570 1697 681
4633 3773 670
4094 9704 568
6690 8384 617
7833 373 885
4888 3250 287
7720 721 722
444 3752 49
464 6311 378
8793 2359 376
9506 1928 424
3186 2912 197
5207 7006 252
1127 47 635
2743 4231 359
9627 5470 608
8913 3189 681
8634 3632 432
1683 447 94
2412 9240 453
8139 8745 732
5562 8282 644
3110 3488 1
361 4614 399
5996 3709 981
4706 3335 450
314 8600 638
9346 7233 621
2129 5267 68
7574 7678 659
5378 2168 755
5110 7730 36
4105 839 875
6457 7552 841
5207 9899 549
8187 4604 235
6636 1269 834
4625 614 419
6245 9094 37
4664 6668 67
8674 2045 234
1428 3506 963
8815 7610 154
9690 418 705
7882 5624 603
9782 162 206
5016 6797 475
5202 7773 440
2620 370 886
1656 1385 553
1074 59 949
6308 1486 455
5622 301 416
5775 6342 834
9831 4223 809
3785 356 971
2343 5371 119
2169 6924 244
8960 9543 613
4845 7551 997
7397 8624 407
4698 4931 893
9152 6905 545
3919 9031 886
2752 8862 460
9913 8998 167
883 1340 537
1353 9860 813
9596 8820 355
4560 3664 257
4557 7413 881
7315 8462 163
5207 7613 419
6103 1531 450
3340 635 663
1151 6899 660
9317 7781 352
9206 5485 563
6018 5081 382
2372 9640 398
8981 548 162
4213 7863 623
727 9421 587
4146 5524 469
6595 5215 103
609 6366 1
3620 5682 133
4323 4887 970
4886 904 402
619 9628 41
16 8608 941
9529 2820 155
1151 3546 575
3089 7691 450
6558 637 17
7012 1245 382
4365 4865 63
5849 9187 950
2818 424 205
1219 1043 832
5612 7410 791
552 6939 962
6058 4441 508
4632 7530 550
1434 4087 539
3450 1098 783
8183 1814 999
2245 7663 538
7546 480 313
103 1699 355
5934 7310 117
3077 4213 55
3038 270 847
6545 1253 376
447 9038 814
4985 8839 264
7119 7021 77
470 5618 739
9359 9515 219
8671 9617 269
5378 5551 578
9494 8627 142
548 8016 411
2394 4561 663
8122 1359 53
4287 6343 891
1550 9813 912
6979 6634 881
3717 5992 395
7287 4663 12
2555 40 914
1484 9533 892
977 6432 907
4387 5177 819
5402 9650 177
5454 3937 871
696 1838 684
2959 8816 317
839 8885 661
8234 2523 675
1597 1430 714
510 9265 598
753 242 381
2659 4628 557
5478 6381 559
9654 8186 847
2877 8882 684
5912 1840 852
5580 9031 88
1240 3616 610
7914 5212 391
979 2073 656
9928 2825 897
5308 5483 876
2217 7312 257
8775 3318 794
1973 6194 675
656 2105 867
859 7684 249
9946 8924 864
7908 3189 427
7298 4168 499
5953 447 675
4849 5755 509
4725 4323 821
7333 9449 138
8126 1421 331
4153 2076 787
8371 9287 470
1619 9232 745
8482 3491 286
3260 789 805
3758 3093 251
9784 7942 357
1292 9018 679
112 2702 127
8601 827 547
3283 1331 975
69 9701 261
891 1319 844
6987 6152 687
6272 9411 475
2428 9520 567
2679 5655 860
1387 6947 229
8066 7058 282
4192 5659 461
8091 5293 791
417 5362 492
2029 2604 162
2872 9590 666
